bipolar.disorder	0.00000	0.00000	0.00000	0.00000	0.04229	0.00000	0.00000	0.00258	0.02009	0.00000
jaundice	0.00014	0.00000	0.00882	0.00015	0.01761	0.00000	0.02057	0.01682	0.09858	0.03056
miosis	0.00000	0.00000	0.00000	0.00000	0.01944	0.00000	0.00000	0.02708	0.00000	0.03831
colitis.ulcerative	0.02745	0.00000	0.00343	0.00000	0.02807	0.00617	0.01999	0.00000	0.00000	0.00000
asthenia	0.06137	0.08744	0.00272	0.02850	0.00517	0.09208	0.17694	0.06350	0.03117	0.04798
neurotoxicity	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.10751
decreased.appetite	0.05377	0.03104	0.01409	0.02461	0.00784	0.06645	0.13097	0.06878	0.04873	0.07521
hypokinesia	0.00000	0.00503	0.00000	0.00613	0.05804	0.00000	0.00000	0.05125	0.00000	0.00000
sinus.headache	0.00000	0.00000	0.07147	0.00000	0.01330	0.02837	0.00000	0.03006	0.00000	0.00000
polycythaemia	0.00000	0.00000	0.01356	0.00000	0.02221	0.00000	0.00000	0.00000	0.03870	0.00000
haemorrhoids	0.06824	0.00000	0.03763	0.00000	0.03182	0.00000	0.00403	0.00092	0.02696	0.03264
eye.discharge	0.00000	0.00000	0.00000	0.08345	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
fungal.skin.infection	0.01519	0.00000	0.02357	0.03481	0.04948	0.00000	0.00000	0.00000	0.01435	0.01879
gait.disturbance	0.00000	0.00000	0.00000	0.00000	0.04310	0.00000	0.00000	0.09559	0.00000	0.02974
corneal.lesion	0.00000	0.00000	0.00000	0.00000	0.04949	0.00000	0.00000	0.00000	0.00689	0.00000
tongue.ulceration	0.00629	0.00524	0.06736	0.00000	0.01456	0.00000	0.00000	0.00008	0.00472	0.00645
ventricular.tachycardia	0.00000	0.10753	0.00000	0.00000	0.02013	0.00000	0.00000	0.00000	0.00000	0.01509
vulvovaginal.mycotic.infection	0.05607	0.00000	0.00272	0.05057	0.04622	0.00000	0.04318	0.00000	0.00000	0.00000
rectal.haemorrhage	0.08651	0.00000	0.00000	0.00000	0.03558	0.00000	0.00009	0.01814	0.03691	0.01738
protein.total.decreased	0.00000	0.00000	0.06205	0.00000	0.00000	0.00000	0.00000	0.00000	0.02660	0.00000
chromaturia	0.00000	0.00529	0.00000	0.00000	0.03400	0.00000	0.02163	0.02927	0.00000	0.00149
pulmonary.oedema	0.00000	0.06217	0.00000	0.00514	0.03277	0.00000	0.00000	0.00000	0.02147	0.06524
tonsillitis	0.00000	0.00000	0.01376	0.04834	0.02090	0.00000	0.00000	0.00000	0.00000	0.00000
bundle.branch.block	0.00000	0.04249	0.00000	0.00000	0.04425	0.00000	0.00000	0.03179	0.00000	0.00000
leukopenia	0.00856	0.00000	0.00000	0.00000	0.01979	0.00000	0.05799	0.02883	0.10085	0.13318
ventricular.fibrillation	0.00000	0.07393	0.00000	0.00000	0.01957	0.00000	0.00000	0.00000	0.00000	0.00546
breast.pain	0.11335	0.00000	0.00290	0.00495	0.03979	0.00000	0.00000	0.01415	0.00000	0.00621
skin.cancer	0.00000	0.00000	0.00000	0.02933	0.05759	0.00000	0.00000	0.00000	0.00000	0.00000
hypomagnesaemia	0.00000	0.04145	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.10642	0.05580
rhinitis.allergic	0.00002	0.00000	0.06581	0.00000	0.00976	0.03349	0.00000	0.00000	0.00000	0.00000
movement.disorder	0.00000	0.02610	0.00000	0.00000	0.03820	0.00000	0.00000	0.02399	0.00000	0.00000
ascites	0.00000	0.01501	0.03457	0.01357	0.00000	0.00161	0.00000	0.00000	0.07780	0.01890
tenosynovitis	0.00000	0.00000	0.00000	0.00000	0.07036	0.01650	0.00950	0.00000	0.00000	0.00000
tongue.disorder	0.00000	0.00000	0.00000	0.00759	0.06806	0.00000	0.01325	0.00000	0.00000	0.00000
abdominal.pain.lower	0.04204	0.00000	0.07731	0.00000	0.00606	0.00000	0.00000	0.00000	0.00000	0.00000
rheumatoid.arthritis	0.00000	0.00000	0.01319	0.01103	0.04645	0.00000	0.00000	0.00000	0.00000	0.00000
anorectal.disorder	0.02857	0.01188	0.00008	0.02986	0.04088	0.00699	0.00000	0.00000	0.00000	0.02372
arthritis	0.08927	0.02891	0.01661	0.00000	0.03928	0.06354	0.00000	0.00000	0.00975	0.00003
neutrophil.count.decreased	0.00000	0.00000	0.01190	0.01327	0.00722	0.00000	0.00000	0.00000	0.07575	0.00000
panic.reaction	0.00000	0.00000	0.01407	0.00000	0.05653	0.00000	0.00000	0.00000	0.00000	0.00000
torsade.de.pointes	0.00811	0.03333	0.00000	0.00000	0.01429	0.01083	0.00000	0.00133	0.01171	0.00000
hyperkeratosis	0.00000	0.00000	0.00000	0.03469	0.03311	0.00000	0.00000	0.00000	0.06676	0.00000
hypoglycaemia	0.00000	0.00000	0.00000	0.00000	0.02554	0.13445	0.00000	0.00000	0.08423	0.02093
nodule	0.00000	0.00000	0.04753	0.03728	0.00498	0.01187	0.00000	0.01716	0.00000	0.00000
hyporeflexia	0.00000	0.00000	0.00000	0.00000	0.06693	0.02462	0.00000	0.00000	0.00000	0.00000
skin.hyperpigmentation	0.00000	0.00000	0.00000	0.11207	0.00000	0.00000	0.00897	0.00000	0.01519	0.04072
hyponatraemia	0.00000	0.00011	0.00000	0.00000	0.01669	0.02459	0.00000	0.02091	0.11654	0.06142
viral.infection	0.05283	0.00000	0.05618	0.00000	0.04081	0.10855	0.00000	0.00001	0.00000	0.00635
peripheral.coldness	0.00000	0.05462	0.00792	0.01450	0.02374	0.00000	0.00000	0.03803	0.00000	0.00000
dry.skin	0.05672	0.00000	0.00128	0.10250	0.02084	0.00472	0.03427	0.03551	0.05711	0.05701
skin.papilloma	0.00000	0.00000	0.01477	0.06434	0.01901	0.00006	0.00000	0.00000	0.04423	0.00000
injection.site.reaction	0.04203	0.00000	0.06836	0.05004	0.01890	0.00102	0.12322	0.00000	0.00000	0.06339
somnolence	0.02911	0.09725	0.00015	0.02149	0.02299	0.04450	0.13738	0.10999	0.00000	0.00445
thyroid.neoplasm	0.00000	0.00000	0.01104	0.00000	0.04035	0.00000	0.00000	0.00000	0.00000	0.00000
hair.disorder	0.03918	0.00000	0.00000	0.00000	0.01704	0.00000	0.00000	0.00000	0.00000	0.00000
depressed.level.of.consciousness	0.00000	0.00000	0.02243	0.00000	0.05272	0.00000	0.00000	0.03244	0.00035	0.05004
alveolitis.allergic	0.00000	0.01017	0.00404	0.00000	0.02191	0.00000	0.00000	0.00000	0.00298	0.01023
basal.cell.carcinoma	0.00000	0.00000	0.02486	0.02596	0.02409	0.00000	0.00000	0.00000	0.03071	0.00000
disseminated.intravascular.coagulation	0.00000	0.00898	0.00000	0.01174	0.00000	0.00000	0.00000	0.00000	0.00000	0.07137
hypoxia	0.00000	0.07351	0.03323	0.00470	0.02632	0.00000	0.00000	0.00062	0.00570	0.04614
loss.of.consciousness	0.04365	0.13908	0.00356	0.00000	0.01449	0.00000	0.00000	0.06069	0.03805	0.00000
opportunistic.infection	0.00000	0.00000	0.02024	0.01477	0.00000	0.00000	0.00897	0.00000	0.04293	0.01726
paraesthesia	0.05766	0.07798	0.00001	0.03939	0.01150	0.04086	0.10652	0.07223	0.02610	0.04378
exostosis	0.01023	0.00000	0.00000	0.00000	0.03341	0.00000	0.00000	0.00319	0.02890	0.00000
nasal.congestion	0.00000	0.06863	0.06063	0.02886	0.00049	0.12221	0.00000	0.03314	0.00000	0.00000
thrombotic.thrombocytopenic.purpura	0.00000	0.00000	0.01842	0.00957	0.00000	0.00000	0.00000	0.00000	0.02697	0.00000
completed.suicide	0.00000	0.00000	0.00000	0.00000	0.04235	0.00000	0.00000	0.01848	0.00583	0.00000
constipation	0.06221	0.08135	0.01161	0.01939	0.00313	0.08264	0.16120	0.06183	0.03073	0.04870
burning.sensation	0.01946	0.00000	0.01883	0.11881	0.02226	0.00000	0.00000	0.00000	0.00000	0.00000
nephrolithiasis	0.03382	0.00000	0.00630	0.00000	0.03237	0.00000	0.00497	0.04706	0.05372	0.00000
choreoathetosis	0.00000	0.00000	0.00000	0.00000	0.05474	0.00000	0.00000	0.00659	0.00000	0.00000
emphysema	0.00000	0.00000	0.00000	0.00000	0.04561	0.00000	0.00000	0.00000	0.00000	0.00003
leukoderma	0.00000	0.00000	0.00000	0.06487	0.02048	0.00000	0.00300	0.00000	0.03049	0.00000
orchitis.noninfective	0.00000	0.00000	0.00775	0.00000	0.03928	0.00000	0.00000	0.00000	0.00000	0.00000
lacrimal.structural.disorder	0.03270	0.00000	0.00000	0.00001	0.04503	0.00396	0.00000	0.00000	0.00000	0.00000
bacteraemia	0.00000	0.00000	0.09239	0.00000	0.00000	0.00000	0.00000	0.00000	0.02919	0.01530
ventricular.extrasystoles	0.00000	0.11080	0.00000	0.00011	0.03468	0.00000	0.00000	0.01442	0.00000	0.00000
feeling.abnormal	0.05888	0.02229	0.00003	0.03383	0.00045	0.01183	0.02304	0.11959	0.02559	0.11211
pain.of.skin	0.00000	0.00000	0.00867	0.10326	0.00000	0.00000	0.00000	0.00000	0.00000	0.01533
osteoarthritis	0.06328	0.00080	0.01311	0.00000	0.03756	0.08308	0.00000	0.04650	0.00000	0.00000
regurgitation	0.00000	0.01873	0.05160	0.00367	0.01307	0.00000	0.04407	0.00000	0.00000	0.00000
prothrombin.level.decreased	0.00000	0.02350	0.00000	0.00000	0.02204	0.00000	0.00000	0.00000	0.02125	0.02376
ventricular.arrhythmia	0.00000	0.09100	0.00000	0.00000	0.01742	0.00000	0.00000	0.00000	0.00000	0.00000
hepatitis.cholestatic	0.00000	0.00000	0.00000	0.00715	0.01859	0.00000	0.00000	0.00000	0.02381	0.00000
genital.candidiasis	0.04890	0.00000	0.01870	0.01812	0.02010	0.00000	0.00000	0.00000	0.00000	0.00000
peptic.ulcer	0.00000	0.02472	0.00000	0.02120	0.04682	0.00000	0.00000	0.01139	0.00000	0.00000
cardiovascular.disorder	0.07201	0.01308	0.01920	0.00000	0.03351	0.00000	0.00000	0.00000	0.02235	0.00000
mastitis	0.00000	0.00000	0.00083	0.00000	0.05644	0.00000	0.00000	0.00000	0.00000	0.00000
tracheitis	0.00000	0.00674	0.01673	0.00000	0.03169	0.01139	0.00000	0.00000	0.00542	0.00000
dyskinesia	0.00000	0.05743	0.01485	0.00000	0.03334	0.00000	0.00000	0.08909	0.00000	0.00000
pyuria	0.00000	0.00893	0.01109	0.00000	0.05708	0.00000	0.00000	0.00000	0.00001	0.00000
anuria	0.00000	0.00150	0.00000	0.00671	0.03976	0.00000	0.00000	0.00000	0.01592	0.00000
pharyngitis	0.05422	0.03157	0.01743	0.00626	0.04784	0.17318	0.00001	0.00000	0.00012	0.06151
galactorrhoea	0.00930	0.00000	0.00047	0.00000	0.04471	0.00000	0.00000	0.04621	0.00000	0.00000
cheilitis	0.00000	0.00000	0.01422	0.08759	0.03675	0.00000	0.00000	0.00000	0.02568	0.01447
cardiac.arrest	0.00000	0.08560	0.01862	0.00000	0.03182	0.00000	0.00000	0.00000	0.00000	0.02964
ejaculation.failure	0.00000	0.00000	0.00000	0.00000	0.03141	0.00000	0.00000	0.08383	0.00000	0.00000
colitis	0.03655	0.00000	0.03170	0.00000	0.05034	0.00000	0.01031	0.00000	0.00000	0.04537
anxiety	0.06337	0.06557	0.01224	0.02515	0.01032	0.05917	0.05140	0.08345	0.02681	0.04787
pneumonia	0.02418	0.02337	0.01202	0.00000	0.03535	0.09425	0.00000	0.00089	0.05446	0.10376
hallucination	0.00000	0.03810	0.00000	0.01274	0.03588	0.00001	0.00686	0.08433	0.00000	0.05355
bronchitis	0.04700	0.03976	0.00602	0.01388	0.04270	0.16914	0.00000	0.00000	0.00479	0.02510
myositis	0.01735	0.00029	0.01677	0.00000	0.02798	0.00000	0.00000	0.01177	0.00335	0.01872
varicose.vein	0.04291	0.00000	0.01888	0.00000	0.04443	0.00000	0.00000	0.00000	0.00223	0.00000
pleuritic.pain	0.00000	0.03848	0.02494	0.00729	0.00816	0.00000	0.00000	0.00000	0.02516	0.00000
injection.site.swelling	0.00000	0.00000	0.07933	0.00000	0.01445	0.00000	0.02249	0.00000	0.00000	0.02690
body.temperature.decreased	0.00000	0.03496	0.01348	0.00000	0.03591	0.00000	0.00000	0.00000	0.00000	0.04628
hyperaesthesia	0.00623	0.00004	0.01848	0.06524	0.04704	0.00000	0.00000	0.02607	0.00000	0.02490
scleritis	0.00000	0.00687	0.01308	0.00283	0.04069	0.00000	0.00000	0.00000	0.00557	0.00000
application.site.irritation	0.00000	0.00000	0.00000	0.11464	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
serotonin.syndrome	0.00176	0.00000	0.00000	0.00000	0.02340	0.00000	0.00000	0.00169	0.00000	0.00000
coordination.abnormal	0.00000	0.00000	0.00000	0.00000	0.04403	0.00000	0.00000	0.10292	0.00000	0.00101
irritable.bowel.syndrome	0.00000	0.00000	0.02365	0.00000	0.04779	0.00000	0.00000	0.00515	0.00000	0.00000
skin.atrophy	0.00000	0.00000	0.00000	0.03847	0.02411	0.00000	0.00000	0.00000	0.00287	0.00000
change.of.bowel.habit	0.00000	0.00000	0.02254	0.00000	0.03572	0.00000	0.00000	0.00000	0.00698	0.00000
disturbance.in.attention	0.00000	0.00000	0.01166	0.00000	0.03435	0.00000	0.00000	0.11511	0.01645	0.00000
ulcer	0.04165	0.00000	0.00000	0.09793	0.01538	0.00673	0.00000	0.00000	0.01926	0.00680
restless.legs.syndrome	0.00000	0.00000	0.03006	0.00339	0.04567	0.00000	0.00000	0.00000	0.00754	0.00000
dry.eye	0.07442	0.00000	0.00000	0.10707	0.02128	0.01315	0.00000	0.04742	0.00742	0.00000
dermatitis	0.05399	0.07709	0.00030	0.04630	0.00208	0.06794	0.18819	0.04640	0.03732	0.04788
optic.atrophy	0.00964	0.00996	0.00000	0.00000	0.02374	0.00000	0.00000	0.00000	0.00000	0.00000
bradykinesia	0.00000	0.00000	0.00214	0.00000	0.04315	0.00000	0.00000	0.01751	0.00000	0.00000
haematemesis	0.01071	0.05853	0.02077	0.00438	0.03463	0.00000	0.00000	0.00000	0.00008	0.02553
hostility	0.02780	0.00000	0.00000	0.00892	0.06763	0.00000	0.00000	0.02103	0.00000	0.00000
endophthalmitis	0.00000	0.00000	0.00063	0.07995	0.04545	0.00000	0.00000	0.00000	0.00000	0.00000
chest.pain	0.05634	0.11166	0.02378	0.00735	0.00779	0.09806	0.06264	0.04670	0.00976	0.03466
sputum.increased	0.00000	0.02124	0.00000	0.03119	0.03988	0.01281	0.00000	0.00000	0.00212	0.00000
fungal.infection	0.06237	0.02554	0.06068	0.05573	0.00591	0.00000	0.00000	0.00000	0.02449	0.02720
hypochloraemia	0.00000	0.00966	0.00000	0.00000	0.01043	0.00000	0.00000	0.00000	0.05570	0.00000
conversion.disorder	0.00000	0.00000	0.00000	0.00000	0.04391	0.00000	0.00000	0.00487	0.00000	0.00000
actinic.keratosis	0.00000	0.00000	0.00000	0.03903	0.00360	0.00000	0.00000	0.00000	0.05356	0.00000
dermatitis.atopic	0.00000	0.02678	0.00000	0.05218	0.03933	0.00000	0.04854	0.01255	0.00074	0.00000
uterine.leiomyoma	0.02931	0.00000	0.00429	0.00808	0.04560	0.00000	0.00000	0.00000	0.00000	0.00000
encephalopathy	0.00000	0.00881	0.00000	0.00853	0.04685	0.00000	0.00000	0.00000	0.00006	0.05418
lung.infection	0.01165	0.00000	0.02236	0.00000	0.01427	0.00593	0.00000	0.03915	0.00000	0.00000
electrocardiogram.st.segment.depression	0.00000	0.05961	0.00676	0.00000	0.00873	0.00000	0.00000	0.00925	0.00000	0.00000
asthenopia	0.00000	0.00000	0.00003	0.04896	0.01877	0.00000	0.00000	0.02354	0.00000	0.00000
laryngospasm	0.00000	0.04947	0.00000	0.02030	0.03607	0.00000	0.00000	0.00000	0.00943	0.00000
angle.closure.glaucoma	0.00063	0.00000	0.00000	0.00135	0.02489	0.00000	0.00000	0.01035	0.00000	0.00000
blood.creatine.phosphokinase.increased	0.00000	0.00000	0.09009	0.00000	0.03621	0.06507	0.00000	0.00000	0.00967	0.01491
breast.tenderness	0.10388	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
chromatopsia	0.00000	0.00000	0.00000	0.02049	0.03846	0.00000	0.00000	0.00000	0.00275	0.00186
renal.failure	0.00000	0.06170	0.00005	0.00765	0.01216	0.00000	0.01010	0.00000	0.08701	0.06621
nasopharyngitis	0.01089	0.01784	0.02263	0.03447	0.02975	0.19017	0.00000	0.00001	0.04141	0.02404
foetor.hepaticus	0.00000	0.00298	0.05640	0.00554	0.00000	0.00000	0.00000	0.00000	0.00000	0.03491
cerebral.haemorrhage	0.00000	0.00000	0.00000	0.01919	0.04079	0.00000	0.00000	0.00000	0.02889	0.06084
furuncle	0.00000	0.00000	0.02202	0.00000	0.05759	0.00000	0.00000	0.00000	0.00000	0.01521
tension.headache	0.00299	0.00000	0.06740	0.00000	0.00000	0.00000	0.00000	0.02206	0.00000	0.00000
laryngitis	0.05866	0.00000	0.00019	0.02811	0.05688	0.00424	0.00000	0.00000	0.00443	0.00000
uterine.haemorrhage	0.06994	0.00000	0.00743	0.00000	0.02995	0.00000	0.00000	0.00000	0.00000	0.00000
cholelithiasis	0.00000	0.00000	0.00000	0.00000	0.05270	0.00000	0.04628	0.00000	0.05328	0.00000
rhabdomyolysis	0.00000	0.05148	0.02847	0.00000	0.00000	0.00000	0.00000	0.00510	0.02626	0.00000
blood.creatinine.increased	0.01194	0.05699	0.00753	0.00000	0.00155	0.00314	0.01705	0.00000	0.11627	0.06232
hypophosphataemia	0.00000	0.00000	0.00000	0.00000	0.01538	0.00000	0.00000	0.00000	0.12636	0.05186
urine.analysis.abnormal	0.05109	0.00000	0.03102	0.00000	0.04520	0.00000	0.00000	0.00000	0.00000	0.01440
neoplasm	0.06138	0.00000	0.05257	0.00000	0.03425	0.00000	0.00000	0.00000	0.01536	0.00000
balance.disorder	0.00000	0.00000	0.00000	0.00000	0.04367	0.00000	0.00552	0.09191	0.00000	0.00146
erythema	0.01490	0.01393	0.02392	0.13581	0.00000	0.02367	0.04791	0.02418	0.03163	0.04172
haemoptysis	0.01262	0.03901	0.00343	0.02238	0.03402	0.00000	0.00000	0.00000	0.03850	0.06311
tumour.lysis.syndrome	0.00000	0.00000	0.02693	0.00000	0.00000	0.00000	0.00000	0.00000	0.01621	0.06206
blood.calcium.decreased	0.00000	0.00000	0.02065	0.00000	0.00000	0.00000	0.00000	0.00000	0.08457	0.00000
herpes.zoster	0.00000	0.00000	0.01864	0.00743	0.04159	0.01646	0.00000	0.00000	0.04856	0.06566
hypohidrosis	0.00000	0.00000	0.00663	0.00000	0.04089	0.00000	0.00000	0.00000	0.00000	0.00000
glossitis	0.00331	0.00000	0.01545	0.00002	0.06332	0.00000	0.01054	0.00568	0.01523	0.00000
salivary.gland.enlargement	0.00000	0.00258	0.00000	0.00000	0.04710	0.00000	0.00000	0.00000	0.00000	0.00000
lower.respiratory.tract.infection	0.02175	0.00023	0.00001	0.00000	0.03784	0.03989	0.00000	0.00787	0.01106	0.00000
leukocytosis	0.00000	0.03997	0.00000	0.02140	0.04451	0.00000	0.00000	0.00000	0.05933	0.03804
premenstrual.syndrome	0.00000	0.00000	0.04599	0.00000	0.03399	0.00000	0.00000	0.01343	0.00000	0.00000
gastrointestinal.carcinoma	0.00000	0.00000	0.00000	0.00000	0.03162	0.00000	0.00000	0.00000	0.00000	0.00000
abscess	0.03828	0.00176	0.03692	0.00000	0.04150	0.00000	0.01969	0.00000	0.00000	0.04153
sinusitis	0.04351	0.02796	0.01924	0.01572	0.03848	0.17456	0.00000	0.00642	0.01334	0.03637
induration	0.00000	0.02053	0.05823	0.09473	0.00000	0.00539	0.00000	0.00009	0.00599	0.00000
ejaculation.disorder	0.02752	0.00000	0.01801	0.00000	0.02941	0.00000	0.00000	0.08146	0.00000	0.00000
connective.tissue.disorder	0.00000	0.00000	0.16537	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
hot.flush	0.12681	0.00000	0.04038	0.00000	0.00130	0.00000	0.01650	0.08082	0.00000	0.02633
uterine.disorder	0.03499	0.00000	0.00344	0.00000	0.02861	0.00000	0.00000	0.00000	0.00000	0.00000
application.site.paraesthesia	0.00000	0.00000	0.00066	0.07619	0.00719	0.00000	0.00000	0.00000	0.00000	0.00000
parosmia	0.00000	0.00000	0.00000	0.04466	0.05176	0.00000	0.00864	0.03139	0.00000	0.00000
onychomycosis	0.00000	0.00000	0.02789	0.00000	0.03189	0.01202	0.00000	0.00000	0.00000	0.00000
liver.injury	0.00000	0.00000	0.02102	0.00287	0.03387	0.00000	0.00121	0.00000	0.02519	0.00332
crohn's.disease	0.03795	0.00000	0.02416	0.00000	0.00726	0.00000	0.00000	0.00000	0.00000	0.00000
urinary.incontinence	0.05533	0.00000	0.00000	0.00000	0.04384	0.00000	0.00000	0.06267	0.00775	0.02648
clostridium.difficile.colitis	0.00000	0.00000	0.01351	0.01798	0.00000	0.00000	0.03879	0.00000	0.00000	0.00000
dyspareunia	0.05451	0.00000	0.00000	0.01863	0.00450	0.00000	0.00000	0.00000	0.00000	0.00000
bronchospasm	0.00299	0.07995	0.00002	0.05656	0.03129	0.02470	0.02021	0.00000	0.01689	0.01495
stevens-johnson.syndrome	0.00000	0.00000	0.00000	0.00104	0.01554	0.00000	0.03071	0.00684	0.05023	0.01012
syncope	0.04363	0.13922	0.00295	0.00000	0.01449	0.00000	0.00000	0.06064	0.03897	0.00000
international.normalised.ratio.increased	0.00000	0.00000	0.06327	0.00000	0.00000	0.00000	0.00000	0.00000	0.01895	0.00000
seborrhoeic.dermatitis	0.08258	0.00000	0.01856	0.04530	0.03364	0.00000	0.00000	0.00000	0.00000	0.00000
pollakiuria	0.07454	0.03440	0.01218	0.02499	0.01118	0.00000	0.00000	0.09917	0.01780	0.03090
colitis.ischaemic	0.01997	0.00000	0.02948	0.01166	0.00000	0.00000	0.00000	0.00263	0.00341	0.00000
flatulence	0.06710	0.05592	0.03928	0.00925	0.01963	0.05243	0.17502	0.03166	0.01399	0.00597
brain.oedema	0.00000	0.00000	0.00000	0.00085	0.05961	0.00000	0.00437	0.00000	0.00438	0.00489
lymphoma	0.00000	0.00000	0.00000	0.00448	0.01828	0.00000	0.00000	0.00000	0.04808	0.00030
rosacea	0.01481	0.00900	0.02347	0.07601	0.00147	0.00000	0.00000	0.00000	0.00000	0.00000
diplopia	0.00601	0.00000	0.00000	0.00000	0.03599	0.00000	0.00000	0.09677	0.00000	0.04672
malnutrition	0.05634	0.00000	0.17253	0.00000	0.01474	0.00000	0.03369	0.00000	0.00014	0.00000
anaemia.macrocytic	0.00000	0.00000	0.00000	0.00000	0.03648	0.00074	0.00000	0.00000	0.00000	0.00000
rhinitis	0.05862	0.04417	0.00737	0.02736	0.04507	0.16059	0.01636	0.00189	0.00000	0.04028
incontinence	0.00657	0.00239	0.00000	0.00000	0.00000	0.00000	0.00000	0.06245	0.00000	0.02021
hepatocellular.injury	0.00000	0.00476	0.05552	0.01136	0.02345	0.00000	0.00000	0.00000	0.00000	0.03788
blood.potassium.increased	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.07524	0.00000
musculoskeletal.stiffness	0.06909	0.06068	0.05635	0.00000	0.01473	0.00000	0.00000	0.04707	0.00000	0.01182
apraxia	0.00000	0.00046	0.00781	0.00000	0.04796	0.00000	0.00000	0.00000	0.00000	0.00000
endometrial.disorder	0.05785	0.00000	0.00635	0.00000	0.01295	0.00000	0.00000	0.00000	0.00000	0.00000
menopause	0.00000	0.00000	0.00000	0.00000	0.05101	0.00000	0.00000	0.00000	0.00000	0.00000
cardiomyopathy	0.00000	0.00001	0.00218	0.01009	0.03849	0.00000	0.00000	0.00747	0.00000	0.01525
scab	0.00000	0.00000	0.00000	0.12113	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
cystitis.haemorrhagic	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.05086
loss.of.libido	0.05878	0.00000	0.00000	0.00000	0.01878	0.03213	0.00000	0.01515	0.00000	0.00000
urticaria	0.02381	0.05673	0.02716	0.06250	0.01917	0.02295	0.12985	0.02661	0.01431	0.01604
hypotonia	0.00000	0.00000	0.00545	0.00000	0.04990	0.00000	0.00000	0.04657	0.00000	0.00638
cardiac.failure	0.04522	0.11518	0.00000	0.00000	0.02661	0.01739	0.00000	0.00000	0.00900	0.01372
sneezing	0.00000	0.01041	0.00000	0.06638	0.03504	0.02375	0.00000	0.00000	0.00000	0.00000
ecchymosis	0.00116	0.01403	0.00024	0.01099	0.04724	0.01829	0.00000	0.03221	0.05415	0.08326
feeling.hot	0.00000	0.08026	0.09357	0.00000	0.00323	0.00000	0.00000	0.00053	0.00000	0.00119
renal.pain	0.00000	0.01414	0.01942	0.00875	0.05063	0.00000	0.00740	0.00554	0.00000	0.00000
abnormal.dreams	0.00000	0.00000	0.00001	0.00000	0.04386	0.00345	0.06995	0.09438	0.01354	0.00000
melanosis	0.00000	0.00000	0.00000	0.00000	0.03176	0.00000	0.00000	0.00000	0.00000	0.00000
hyperacusis	0.00000	0.00000	0.00000	0.00619	0.05973	0.00000	0.00000	0.02212	0.00000	0.00000
blindness	0.00000	0.00000	0.00000	0.00838	0.03089	0.00001	0.00000	0.00841	0.00000	0.02842
personality.disorder	0.00000	0.00000	0.00000	0.00000	0.07243	0.00000	0.00000	0.01130	0.00000	0.00739
